Timestamp,Open,High,Low,Close,Volume,WAP,Count,YesterdayClose
20250923 09:30:00 America/New_York,227.9000,227.9000,227.1300,227.2700,6109.0000000000000000,227.6460000000000000,379,227.9000
20250923 09:30:05 America/New_York,227.2500,227.6900,226.7000,226.8200,1068.0000000000000000,227.0050000000000000,514,227.9000
20250923 09:30:10 America/New_York,226.7700,226.8300,226.4000,226.4300,727.0000000000000000,226.5560000000000000,435,227.9000
20250923 09:30:15 America/New_York,226.4500,226.5500,226.3600,226.4100,284.0000000000000000,226.4540000000000000,212,227.9000
20250923 09:30:20 America/New_York,226.4200,226.5100,226.3500,226.4800,393.0000000000000000,226.4340000000000000,219,227.9000
20250923 09:30:25 America/New_York,226.4700,226.5800,226.3400,226.3600,212.0000000000000000,226.4580000000000000,157,227.9000
20250923 09:30:30 America/New_York,226.3500,226.4900,226.2300,226.4200,636.0000000000000000,226.3440000000000000,440,227.9000
20250923 09:30:35 America/New_York,226.4400,226.7700,226.4000,226.4400,346.0000000000000000,226.5260000000000000,211,227.9000
20250923 09:30:40 America/New_York,226.4400,226.5500,226.3800,226.4400,278.0000000000000000,226.4830000000000000,126,227.9000
20250923 09:30:45 America/New_York,226.4400,226.5900,226.4100,226.5300,225.0000000000000000,226.4750000000000000,123,227.9000
20250923 09:30:50 America/New_York,226.5200,226.5500,226.2300,226.2500,256.0000000000000000,226.3620000000000000,159,227.9000
20250923 09:30:55 America/New_York,226.2600,226.2700,225.9500,226.0800,1388.0000000000000000,226.0490000000000000,754,227.9000
20250923 09:31:00 America/New_York,226.0800,226.2400,225.9300,226.0300,399.0000000000000000,226.1100000000000000,239,227.9000
20250923 09:31:05 America/New_York,226.0300,226.0600,225.7000,225.7900,551.0000000000000000,225.8550000000000000,385,227.9000
20250923 09:31:10 America/New_York,225.7900,225.9600,225.7500,225.8700,381.0000000000000000,225.8710000000000000,235,227.9000
20250923 09:31:15 America/New_York,225.8600,225.9200,225.7700,225.8400,259.0000000000000000,225.8490000000000000,152,227.9000
20250923 09:31:20 America/New_York,225.7800,225.7800,225.5000,225.5700,543.0000000000000000,225.6030000000000000,263,227.9000
20250923 09:31:25 America/New_York,225.5600,225.5800,225.4400,225.5100,426.0000000000000000,225.5120000000000000,254,227.9000
20250923 09:31:30 America/New_York,225.4800,225.6600,225.4600,225.5500,343.0000000000000000,225.5730000000000000,227,227.9000
20250923 09:31:35 America/New_York,225.5500,225.6800,225.5100,225.6300,241.0000000000000000,225.5980000000000000,151,227.9000
20250923 09:31:40 America/New_York,225.6200,225.6600,225.5000,225.6100,303.0000000000000000,225.6050000000000000,152,227.9000
20250923 09:31:45 America/New_York,225.5600,225.6300,225.4600,225.6000,313.0000000000000000,225.5620000000000000,169,227.9000
20250923 09:31:50 America/New_York,225.5600,225.5800,225.3400,225.3800,576.0000000000000000,225.4460000000000000,384,227.9000
20250923 09:31:55 America/New_York,225.3600,225.4100,225.0500,225.1800,551.0000000000000000,225.1970000000000000,328,227.9000
20250923 09:32:00 America/New_York,225.2100,225.3700,225.1500,225.2600,489.0000000000000000,225.2580000000000000,244,227.9000
20250923 09:32:05 America/New_York,225.2300,225.3300,225.1900,225.2800,152.0000000000000000,225.2570000000000000,115,227.9000
20250923 09:32:10 America/New_York,225.3100,225.5000,225.2800,225.3600,438.0000000000000000,225.3840000000000000,220,227.9000
20250923 09:32:15 America/New_York,225.3400,225.3400,225.0600,225.1300,387.0000000000000000,225.1460000000000000,275,227.9000
20250923 09:32:20 America/New_York,225.1500,225.2400,225.0000,225.0000,1059.0000000000000000,225.0590000000000000,409,227.9000
20250923 09:32:25 America/New_York,224.9200,225.3500,224.8500,225.2500,1686.0000000000000000,225.2320000000000000,474,227.9000
20250923 09:32:30 America/New_York,225.2500,225.4800,225.1800,225.4300,345.0000000000000000,225.3160000000000000,230,227.9000
20250923 09:32:35 America/New_York,225.4300,225.5100,225.3200,225.4000,456.0000000000000000,225.4130000000000000,315,227.9000
20250923 09:32:40 America/New_York,225.3900,225.5700,225.3900,225.4600,459.0000000000000000,225.4750000000000000,297,227.9000
20250923 09:32:45 America/New_York,225.4400,225.6500,225.4400,225.6100,270.0000000000000000,225.5370000000000000,186,227.9000
20250923 09:32:50 America/New_York,225.6000,225.6800,225.5700,225.6200,115.0000000000000000,225.6240000000000000,92,227.9000
20250923 09:32:55 America/New_York,225.6500,225.6600,225.4100,225.5200,294.0000000000000000,225.5380000000000000,167,227.9000
20250923 09:33:00 America/New_York,225.5200,225.5400,225.3000,225.4700,287.0000000000000000,225.4020000000000000,195,227.9000
20250923 09:33:05 America/New_York,225.4700,225.4900,225.3300,225.4200,143.0000000000000000,225.4300000000000000,86,227.9000
20250923 09:33:10 America/New_York,225.4200,225.5500,225.3600,225.4600,410.0000000000000000,225.4510000000000000,272,227.9000
20250923 09:33:15 America/New_York,225.4700,225.5900,225.4300,225.4900,207.0000000000000000,225.5260000000000000,143,227.9000
20250923 09:33:20 America/New_York,225.5000,225.5900,225.4700,225.5600,161.0000000000000000,225.5380000000000000,92,227.9000
20250923 09:33:25 America/New_York,225.5900,225.6400,225.4400,225.4600,389.0000000000000000,225.5500000000000000,269,227.9000
20250923 09:33:30 America/New_York,225.4500,225.5200,225.4400,225.4500,151.0000000000000000,225.4810000000000000,126,227.9000
20250923 09:33:35 America/New_York,225.4800,225.4800,225.3000,225.3800,156.0000000000000000,225.3640000000000000,104,227.9000
20250923 09:33:40 America/New_York,225.3900,225.4000,225.2000,225.2500,346.0000000000000000,225.2670000000000000,212,227.9000
20250923 09:33:45 America/New_York,225.2300,225.2600,225.1700,225.2200,214.0000000000000000,225.2160000000000000,157,227.9000
20250923 09:33:50 America/New_York,225.2500,225.2500,225.1700,225.2000,215.0000000000000000,225.2160000000000000,77,227.9000
20250923 09:33:55 America/New_York,225.1800,225.2600,225.1500,225.2200,255.0000000000000000,225.2030000000000000,198,227.9000
20250923 09:34:00 America/New_York,225.2300,225.3700,225.2200,225.3600,439.0000000000000000,225.2720000000000000,322,227.9000
20250923 09:34:05 America/New_York,225.3700,225.3700,225.2900,225.3300,150.0000000000000000,225.3480000000000000,67,227.9000
20250923 09:34:10 America/New_York,225.3200,225.5700,225.3100,225.5400,176.0000000000000000,225.4540000000000000,110,227.9000
20250923 09:34:15 America/New_York,225.5500,225.5500,225.4400,225.4900,223.0000000000000000,225.4910000000000000,136,227.9000
20250923 09:34:20 America/New_York,225.4800,225.5800,225.4700,225.5800,258.0000000000000000,225.5330000000000000,158,227.9000
20250923 09:34:25 America/New_York,225.5800,225.6400,225.4500,225.4600,174.0000000000000000,225.5400000000000000,95,227.9000
20250923 09:34:30 America/New_York,225.4700,225.4800,225.2700,225.3500,244.0000000000000000,225.3850000000000000,170,227.9000
20250923 09:34:35 America/New_York,225.3300,225.4400,225.3100,225.3300,181.0000000000000000,225.3820000000000000,117,227.9000
20250923 09:34:40 America/New_York,225.3300,225.4400,225.3200,225.4200,319.0000000000000000,225.3780000000000000,269,227.9000
20250923 09:34:45 America/New_York,225.4100,225.4600,225.3600,225.4500,229.0000000000000000,225.4150000000000000,185,227.9000
20250923 09:34:50 America/New_York,225.4500,225.4700,225.2600,225.3200,209.0000000000000000,225.3850000000000000,149,227.9000
20250923 09:34:55 America/New_York,225.3000,225.4100,225.3000,225.3700,318.0000000000000000,225.3660000000000000,233,227.9000
20250923 09:35:00 America/New_York,225.3600,225.4500,225.3200,225.4100,436.0000000000000000,225.3870000000000000,286,227.9000
20250923 09:35:05 America/New_York,225.3900,225.4500,225.2900,225.3800,250.0000000000000000,225.4110000000000000,168,227.9000
20250923 09:35:10 America/New_York,225.2800,225.3900,225.2800,225.3600,283.0000000000000000,225.3470000000000000,204,227.9000
20250923 09:35:15 America/New_York,225.3400,225.3500,225.1300,225.1800,481.0000000000000000,225.2180000000000000,318,227.9000
20250923 09:35:20 America/New_York,225.2100,225.2400,225.1300,225.2000,204.0000000000000000,225.2000000000000000,143,227.9000
20250923 09:35:25 America/New_York,225.2000,225.2300,224.9400,224.9800,708.0000000000000000,225.0630000000000000,367,227.9000
20250923 09:35:30 America/New_York,224.9800,225.0300,224.8600,224.8600,347.0000000000000000,224.9760000000000000,197,227.9000
20250923 09:35:35 America/New_York,224.8800,225.1900,224.8700,225.0700,395.0000000000000000,225.0490000000000000,240,227.9000
20250923 09:35:40 America/New_York,225.0600,225.1300,225.0300,225.0800,184.0000000000000000,225.0800000000000000,128,227.9000
20250923 09:35:45 America/New_York,225.0600,225.1600,225.0200,225.0600,338.0000000000000000,225.1110000000000000,188,227.9000
20250923 09:35:50 America/New_York,225.0400,225.0500,224.9300,224.9700,131.0000000000000000,224.9870000000000000,92,227.9000
20250923 09:35:55 America/New_York,224.9700,224.9800,224.9100,224.9700,253.0000000000000000,224.9460000000000000,112,227.9000
20250923 09:36:00 America/New_York,224.9800,225.0200,224.8800,225.0100,255.0000000000000000,224.9610000000000000,205,227.9000
20250923 09:36:05 America/New_York,225.0100,225.0500,224.9700,225.0000,256.0000000000000000,225.0100000000000000,153,227.9000
20250923 09:36:10 America/New_York,225.0100,225.2100,225.0000,225.1900,220.0000000000000000,225.1150000000000000,139,227.9000
20250923 09:36:15 America/New_York,225.1700,225.2100,225.0600,225.1000,115.0000000000000000,225.1590000000000000,74,227.9000
20250923 09:36:20 America/New_York,225.1000,225.1500,225.0100,225.1300,100.0000000000000000,225.0850000000000000,83,227.9000
20250923 09:36:25 America/New_York,225.1400,225.1600,225.0400,225.0500,65.0000000000000000,225.1200000000000000,52,227.9000
20250923 09:36:30 America/New_York,225.0400,225.1700,225.0400,225.1400,236.0000000000000000,225.1350000000000000,137,227.9000
20250923 09:36:35 America/New_York,225.1400,225.2800,225.1200,225.1800,151.0000000000000000,225.2080000000000000,83,227.9000
20250923 09:36:40 America/New_York,225.1800,225.1900,225.0400,225.0400,81.0000000000000000,225.0870000000000000,48,227.9000
20250923 09:36:45 America/New_York,225.0300,225.0700,224.8900,224.9000,211.0000000000000000,224.9800000000000000,103,227.9000
20250923 09:36:50 America/New_York,224.9100,224.9100,224.7200,224.7600,561.0000000000000000,224.7800000000000000,303,227.9000
20250923 09:36:55 America/New_York,224.7600,224.7600,224.7100,224.7500,135.0000000000000000,224.7350000000000000,57,227.9000
20250923 09:37:00 America/New_York,224.7500,224.7500,224.4300,224.4900,782.0000000000000000,224.5540000000000000,386,227.9000
20250923 09:37:05 America/New_York,224.4900,224.8500,224.4800,224.8500,406.0000000000000000,224.6420000000000000,199,227.9000
20250923 09:37:10 America/New_York,224.8500,224.9400,224.8200,224.8800,156.0000000000000000,224.8750000000000000,70,227.9000
20250923 09:37:15 America/New_York,224.9200,224.9200,224.7700,224.7800,194.0000000000000000,224.8240000000000000,147,227.9000
20250923 09:37:20 America/New_York,224.7700,224.8000,224.6600,224.6800,190.0000000000000000,224.7240000000000000,147,227.9000
20250923 09:37:25 America/New_York,224.6800,224.7300,224.6000,224.6000,158.0000000000000000,224.6820000000000000,83,227.9000
20250923 09:37:30 America/New_York,224.5900,224.6000,224.4700,224.5200,255.0000000000000000,224.5320000000000000,166,227.9000
20250923 09:37:35 America/New_York,224.5200,224.5900,224.4800,224.4900,233.0000000000000000,224.5520000000000000,124,227.9000
20250923 09:37:40 America/New_York,224.4900,224.5800,224.4800,224.5000,301.0000000000000000,224.5370000000000000,114,227.9000
20250923 09:37:45 America/New_York,224.5100,224.5500,224.4400,224.4700,397.0000000000000000,224.5170000000000000,205,227.9000
20250923 09:37:50 America/New_York,224.4700,224.5700,224.4600,224.4900,293.0000000000000000,224.5190000000000000,199,227.9000
20250923 09:37:55 America/New_York,224.4900,224.4900,224.3700,224.4000,190.0000000000000000,224.4310000000000000,92,227.9000
20250923 09:38:00 America/New_York,224.4000,224.4000,224.2900,224.3700,283.0000000000000000,224.3530000000000000,122,227.9000
20250923 09:38:05 America/New_York,224.3700,224.5300,224.3600,224.5100,282.0000000000000000,224.4680000000000000,154,227.9000
20250923 09:38:10 America/New_York,224.5000,224.5700,224.4600,224.4900,172.0000000000000000,224.5260000000000000,104,227.9000
20250923 09:38:15 America/New_York,224.5000,224.5500,224.4400,224.4800,97.0000000000000000,224.4820000000000000,48,227.9000
20250923 09:38:20 America/New_York,224.4700,224.6200,224.4400,224.6200,141.0000000000000000,224.5120000000000000,109,227.9000
20250923 09:38:25 America/New_York,224.5900,224.6100,224.5100,224.5800,167.0000000000000000,224.5680000000000000,91,227.9000
20250923 09:38:30 America/New_York,224.5800,224.6000,224.4600,224.4700,176.0000000000000000,224.5240000000000000,71,227.9000
20250923 09:38:35 America/New_York,224.4700,224.5400,224.4300,224.5300,274.0000000000000000,224.4900000000000000,155,227.9000
20250923 09:38:40 America/New_York,224.4900,224.5200,224.4300,224.4300,111.0000000000000000,224.4930000000000000,47,227.9000
20250923 09:38:45 America/New_York,224.4500,224.5500,224.4400,224.5300,268.0000000000000000,224.5020000000000000,208,227.9000
20250923 09:38:50 America/New_York,224.5400,224.6300,224.5300,224.6100,260.0000000000000000,224.5750000000000000,93,227.9000
20250923 09:38:55 America/New_York,224.5900,224.6300,224.5800,224.6300,126.0000000000000000,224.6130000000000000,75,227.9000
20250923 09:39:00 America/New_York,224.6200,224.6300,224.5800,224.6100,143.0000000000000000,224.6120000000000000,98,227.9000
20250923 09:39:05 America/New_York,224.6000,224.6800,224.5400,224.5500,294.0000000000000000,224.6100000000000000,192,227.9000
20250923 09:39:10 America/New_York,224.5500,224.5600,224.5000,224.5000,149.0000000000000000,224.5370000000000000,98,227.9000
20250923 09:39:15 America/New_York,224.5300,224.5300,224.2700,224.3400,341.0000000000000000,224.3910000000000000,200,227.9000
20250923 09:39:20 America/New_York,224.3200,224.4400,224.3100,224.4400,162.0000000000000000,224.3790000000000000,125,227.9000
20250923 09:39:25 America/New_York,224.4500,224.4800,224.2900,224.3400,291.0000000000000000,224.3760000000000000,131,227.9000
20250923 09:39:30 America/New_York,224.3600,224.5000,224.3500,224.5000,144.0000000000000000,224.4150000000000000,112,227.9000
20250923 09:39:35 America/New_York,224.5000,224.5300,224.4300,224.4800,78.0000000000000000,224.4910000000000000,55,227.9000
20250923 09:39:40 America/New_York,224.4700,224.5000,224.4300,224.4400,115.0000000000000000,224.4560000000000000,53,227.9000
20250923 09:39:45 America/New_York,224.4300,224.5000,224.4000,224.4500,201.0000000000000000,224.4510000000000000,125,227.9000
20250923 09:39:50 America/New_York,224.4600,224.4700,224.3700,224.3800,87.0000000000000000,224.4020000000000000,38,227.9000
20250923 09:39:55 America/New_York,224.3900,224.4100,224.3700,224.4000,152.0000000000000000,224.3850000000000000,54,227.9000
20250923 09:40:00 America/New_York,224.3900,224.4300,224.3800,224.4300,184.0000000000000000,224.4150000000000000,107,227.9000
20250923 09:40:05 America/New_York,224.4200,224.4700,224.4200,224.4500,256.0000000000000000,224.4530000000000000,139,227.9000
20250923 09:40:10 America/New_York,224.4500,224.6400,224.4000,224.5900,197.0000000000000000,224.4870000000000000,155,227.9000
20250923 09:40:15 America/New_York,224.5900,224.6000,224.4900,224.5100,89.0000000000000000,224.5510000000000000,49,227.9000
20250923 09:40:20 America/New_York,224.5200,224.6400,224.5000,224.6400,163.0000000000000000,224.5530000000000000,113,227.9000
20250923 09:40:25 America/New_York,224.6400,224.6900,224.5500,224.5600,99.0000000000000000,224.6410000000000000,69,227.9000
20250923 09:40:30 America/New_York,224.5700,224.6400,224.5600,224.5600,111.0000000000000000,224.5980000000000000,82,227.9000
20250923 09:40:35 America/New_York,224.5800,224.6200,224.4900,224.5000,208.0000000000000000,224.5370000000000000,119,227.9000
20250923 09:40:40 America/New_York,224.5100,224.6300,224.4800,224.5800,230.0000000000000000,224.5330000000000000,154,227.9000
20250923 09:40:45 America/New_York,224.5700,224.6000,224.4500,224.4900,99.0000000000000000,224.5090000000000000,46,227.9000
20250923 09:40:50 America/New_York,224.4700,224.5200,224.4300,224.5200,137.0000000000000000,224.4820000000000000,104,227.9000
20250923 09:40:55 America/New_York,224.5000,224.5200,224.3900,224.4500,191.0000000000000000,224.4310000000000000,111,227.9000
20250923 09:41:00 America/New_York,224.4500,224.4600,224.4100,224.4400,126.0000000000000000,224.4370000000000000,92,227.9000
20250923 09:41:05 America/New_York,224.4400,224.4800,224.4000,224.4400,152.0000000000000000,224.4290000000000000,96,227.9000
20250923 09:41:10 America/New_York,224.4500,224.4900,224.4200,224.4800,212.0000000000000000,224.4640000000000000,130,227.9000
20250923 09:41:15 America/New_York,224.4800,224.5200,224.4500,224.4500,204.0000000000000000,224.4840000000000000,117,227.9000
20250923 09:41:20 America/New_York,224.4500,224.4600,224.2800,224.3000,460.0000000000000000,224.3790000000000000,245,227.9000
20250923 09:41:25 America/New_York,224.2800,224.2900,224.1700,224.2300,351.0000000000000000,224.2270000000000000,180,227.9000
20250923 09:41:30 America/New_York,224.2100,224.2300,224.0800,224.1300,232.0000000000000000,224.1420000000000000,125,227.9000
20250923 09:41:35 America/New_York,224.1000,224.1300,224.0800,224.1100,145.0000000000000000,224.1080000000000000,73,227.9000
20250923 09:41:40 America/New_York,224.1100,224.1600,224.1000,224.1300,149.0000000000000000,224.1350000000000000,103,227.9000
20250923 09:41:45 America/New_York,224.1300,224.2000,224.1000,224.2000,228.0000000000000000,224.1420000000000000,122,227.9000
20250923 09:41:50 America/New_York,224.2100,224.2400,224.1600,224.1800,164.0000000000000000,224.1880000000000000,87,227.9000
20250923 09:41:55 America/New_York,224.1700,224.2500,224.1600,224.2500,153.0000000000000000,224.2190000000000000,78,227.9000
20250923 09:42:00 America/New_York,224.2600,224.2900,224.1400,224.1400,156.0000000000000000,224.2390000000000000,110,227.9000
20250923 09:42:05 America/New_York,224.1400,224.2200,224.1200,224.2200,101.0000000000000000,224.1650000000000000,53,227.9000
20250923 09:42:10 America/New_York,224.2200,224.3200,224.2100,224.2400,202.0000000000000000,224.2800000000000000,112,227.9000
20250923 09:42:15 America/New_York,224.2400,224.2600,224.1600,224.2200,98.0000000000000000,224.2160000000000000,68,227.9000
20250923 09:42:20 America/New_York,224.2400,224.2400,224.1500,224.2000,317.0000000000000000,224.1780000000000000,140,227.9000
20250923 09:42:25 America/New_York,224.2000,224.2100,224.1100,224.1300,92.0000000000000000,224.1700000000000000,51,227.9000
20250923 09:42:30 America/New_York,224.1200,224.1400,224.0000,224.0000,460.0000000000000000,224.0430000000000000,179,227.9000
20250923 09:42:35 America/New_York,224.0000,224.0100,223.9300,223.9900,399.0000000000000000,223.9730000000000000,220,227.9000
20250923 09:42:40 America/New_York,224.0000,224.0000,223.9500,223.9500,98.0000000000000000,223.9690000000000000,64,227.9000
20250923 09:42:45 America/New_York,223.9500,224.0300,223.9500,224.0000,269.0000000000000000,224.0070000000000000,147,227.9000
20250923 09:42:50 America/New_York,224.0100,224.0400,223.9800,223.9900,155.0000000000000000,224.0160000000000000,82,227.9000
20250923 09:42:55 America/New_York,223.9900,224.0700,223.9700,224.0500,231.0000000000000000,224.0110000000000000,157,227.9000
20250923 09:43:00 America/New_York,224.0600,224.1000,223.9700,223.9800,305.0000000000000000,224.0420000000000000,141,227.9000
20250923 09:43:05 America/New_York,223.9800,223.9900,223.8500,223.8800,636.0000000000000000,223.9400000000000000,256,227.9000
20250923 09:43:10 America/New_York,223.8800,223.9200,223.8600,223.9200,199.0000000000000000,223.8950000000000000,147,227.9000
20250923 09:43:15 America/New_York,223.9200,223.9600,223.8600,223.8600,285.0000000000000000,223.9060000000000000,149,227.9000
20250923 09:43:20 America/New_York,223.8700,223.8800,223.6500,223.7800,630.0000000000000000,223.7430000000000000,333,227.9000
20250923 09:43:25 America/New_York,223.7800,223.9000,223.7800,223.8300,269.0000000000000000,223.8520000000000000,145,227.9000
20250923 09:43:30 America/New_York,223.8300,223.9000,223.7500,223.7600,239.0000000000000000,223.8280000000000000,134,227.9000
20250923 09:43:35 America/New_York,223.7600,223.8000,223.7300,223.7600,169.0000000000000000,223.7690000000000000,100,227.9000
20250923 09:43:40 America/New_York,223.7300,223.7600,223.6700,223.6800,277.0000000000000000,223.7170000000000000,132,227.9000
20250923 09:43:45 America/New_York,223.6800,223.7300,223.6300,223.7200,256.0000000000000000,223.6750000000000000,132,227.9000
20250923 09:43:50 America/New_York,223.7100,223.7200,223.5100,223.5400,289.0000000000000000,223.6180000000000000,125,227.9000
20250923 09:43:55 America/New_York,223.5300,223.5800,223.4300,223.4400,532.0000000000000000,223.5170000000000000,278,227.9000
20250923 09:44:00 America/New_York,223.4200,223.4500,223.3800,223.4000,528.0000000000000000,223.4110000000000000,250,227.9000
20250923 09:44:05 America/New_York,223.4100,223.5000,223.4000,223.4700,204.0000000000000000,223.4470000000000000,120,227.9000
20250923 09:44:10 America/New_York,223.4600,223.4900,223.4300,223.4700,241.0000000000000000,223.4630000000000000,125,227.9000
20250923 09:44:15 America/New_York,223.4800,223.6000,223.4500,223.5100,273.0000000000000000,223.4940000000000000,192,227.9000
20250923 09:44:20 America/New_York,223.6000,223.6100,223.4700,223.5300,306.0000000000000000,223.5510000000000000,125,227.9000
20250923 09:44:25 America/New_York,223.5300,223.5500,223.4400,223.5300,231.0000000000000000,223.4960000000000000,127,227.9000
20250923 09:44:30 America/New_York,223.5200,223.5400,223.4600,223.5100,150.0000000000000000,223.5040000000000000,73,227.9000
20250923 09:44:35 America/New_York,223.5200,223.5400,223.4500,223.5000,184.0000000000000000,223.4970000000000000,134,227.9000
20250923 09:44:40 America/New_York,223.5000,223.5300,223.4500,223.4700,200.0000000000000000,223.4920000000000000,116,227.9000
20250923 09:44:45 America/New_York,223.4500,223.5600,223.3800,223.5500,349.0000000000000000,223.4400000000000000,208,227.9000
20250923 09:44:50 America/New_York,223.5300,223.5500,223.4600,223.5200,179.0000000000000000,223.5090000000000000,125,227.9000
20250923 09:44:55 America/New_York,223.5200,223.5500,223.4500,223.5200,130.0000000000000000,223.5220000000000000,77,227.9000
20250923 09:45:00 America/New_York,223.5300,223.5900,223.3800,223.4400,335.0000000000000000,223.4990000000000000,184,227.9000
20250923 09:45:05 America/New_York,223.4300,223.5200,223.4100,223.5100,139.0000000000000000,223.4740000000000000,111,227.9000
20250923 09:45:10 America/New_York,223.5100,223.5800,223.4600,223.5400,174.0000000000000000,223.5210000000000000,118,227.9000
20250923 09:45:15 America/New_York,223.5400,223.5900,223.5300,223.5600,150.0000000000000000,223.5550000000000000,79,227.9000
20250923 09:45:20 America/New_York,223.5600,223.5800,223.4500,223.4700,144.0000000000000000,223.5050000000000000,68,227.9000
20250923 09:45:25 America/New_York,223.4600,223.5200,223.3900,223.4700,228.0000000000000000,223.4450000000000000,175,227.9000
20250923 09:45:30 America/New_York,223.4800,223.4900,223.3800,223.4100,171.0000000000000000,223.4120000000000000,97,227.9000
20250923 09:45:35 America/New_York,223.4100,223.4400,223.3600,223.4000,424.0000000000000000,223.4080000000000000,202,227.9000
20250923 09:45:40 America/New_York,223.4000,223.4600,223.3900,223.4600,251.0000000000000000,223.4120000000000000,120,227.9000
20250923 09:45:45 America/New_York,223.4400,223.5500,223.4400,223.5300,166.0000000000000000,223.5060000000000000,94,227.9000
20250923 09:45:50 America/New_York,223.5300,223.5300,223.2300,223.2400,512.0000000000000000,223.3970000000000000,205,227.9000
20250923 09:45:55 America/New_York,223.2500,223.4400,223.2200,223.4200,164.0000000000000000,223.3120000000000000,117,227.9000
20250923 09:46:00 America/New_York,223.4500,223.5300,223.4100,223.5200,142.0000000000000000,223.4720000000000000,71,227.9000
20250923 09:46:05 America/New_York,223.5100,223.6100,223.5100,223.5700,143.0000000000000000,223.5640000000000000,82,227.9000
20250923 09:46:10 America/New_York,223.5700,223.6700,223.5300,223.6200,238.0000000000000000,223.6030000000000000,159,227.9000
20250923 09:46:15 America/New_York,223.6300,223.6400,223.5200,223.6000,142.0000000000000000,223.5890000000000000,66,227.9000
20250923 09:46:20 America/New_York,223.6000,223.6000,223.4700,223.4900,206.0000000000000000,223.5220000000000000,103,227.9000
20250923 09:46:25 America/New_York,223.4800,223.5100,223.3800,223.4000,211.0000000000000000,223.4530000000000000,102,227.9000
20250923 09:46:30 America/New_York,223.4000,223.4300,223.3600,223.3700,265.0000000000000000,223.3900000000000000,112,227.9000
20250923 09:46:35 America/New_York,223.3700,223.4100,223.3300,223.3500,237.0000000000000000,223.3590000000000000,144,227.9000
20250923 09:46:40 America/New_York,223.3700,223.3700,223.1800,223.2200,258.0000000000000000,223.2440000000000000,112,227.9000
20250923 09:46:45 America/New_York,223.2200,223.2600,223.1900,223.2500,266.0000000000000000,223.2250000000000000,167,227.9000
20250923 09:46:50 America/New_York,223.2400,223.2600,223.1400,223.1400,157.0000000000000000,223.1890000000000000,107,227.9000
20250923 09:46:55 America/New_York,223.1500,223.1600,223.0400,223.0700,278.0000000000000000,223.0980000000000000,121,227.9000
20250923 09:47:00 America/New_York,223.0800,223.1000,222.9500,223.0100,842.0000000000000000,223.0270000000000000,474,227.9000
20250923 09:47:05 America/New_York,223.0100,223.0600,222.9400,223.0000,237.0000000000000000,223.0010000000000000,151,227.9000
20250923 09:47:10 America/New_York,222.9900,223.0000,222.9000,222.9000,189.0000000000000000,222.9550000000000000,128,227.9000
20250923 09:47:15 America/New_York,222.9100,223.0500,222.9000,223.0000,332.0000000000000000,222.9760000000000000,203,227.9000
20250923 09:47:20 America/New_York,223.0000,223.1800,223.0000,223.0800,427.0000000000000000,223.0940000000000000,233,227.9000
20250923 09:47:25 America/New_York,223.0700,223.1800,223.0100,223.1400,271.0000000000000000,223.0810000000000000,184,227.9000
20250923 09:47:30 America/New_York,223.1500,223.1800,223.0600,223.1100,168.0000000000000000,223.1100000000000000,112,227.9000
20250923 09:47:35 America/New_York,223.1000,223.2000,223.0800,223.2000,208.0000000000000000,223.1330000000000000,165,227.9000
20250923 09:47:40 America/New_York,223.2300,223.2700,223.1200,223.1200,353.0000000000000000,223.1720000000000000,231,227.9000
20250923 09:47:45 America/New_York,223.1500,223.1500,222.9500,222.9700,451.0000000000000000,223.0650000000000000,277,227.9000
20250923 09:47:50 America/New_York,222.9500,222.9700,222.8500,222.9000,359.0000000000000000,222.9180000000000000,256,227.9000
20250923 09:47:55 America/New_York,222.8800,222.9900,222.8800,222.9100,233.0000000000000000,222.9260000000000000,135,227.9000
20250923 09:48:00 America/New_York,222.9200,223.0200,222.8900,223.0000,213.0000000000000000,222.9590000000000000,147,227.9000
20250923 09:48:05 America/New_York,222.9900,223.0100,222.9400,222.9400,112.0000000000000000,222.9850000000000000,76,227.9000
20250923 09:48:10 America/New_York,222.9500,223.0700,222.9400,223.0500,147.0000000000000000,222.9900000000000000,93,227.9000
20250923 09:48:15 America/New_York,223.0500,223.2500,223.0300,223.1300,245.0000000000000000,223.1680000000000000,140,227.9000
20250923 09:48:20 America/New_York,223.1400,223.1600,223.0600,223.0600,129.0000000000000000,223.1020000000000000,88,227.9000
20250923 09:48:25 America/New_York,223.0700,223.1300,223.0200,223.1200,140.0000000000000000,223.0770000000000000,89,227.9000
20250923 09:48:30 America/New_York,223.1000,223.1300,223.0200,223.1300,113.0000000000000000,223.0670000000000000,67,227.9000
20250923 09:48:35 America/New_York,223.1200,223.1400,223.0700,223.1000,114.0000000000000000,223.1040000000000000,66,227.9000
20250923 09:48:40 America/New_York,223.1000,223.1100,222.9900,223.0300,400.0000000000000000,223.0220000000000000,257,227.9000
20250923 09:48:45 America/New_York,223.0000,223.0100,222.9200,223.0000,295.0000000000000000,222.9780000000000000,149,227.9000
20250923 09:48:50 America/New_York,223.0200,223.0500,222.9800,223.0100,239.0000000000000000,223.0120000000000000,126,227.9000
20250923 09:48:55 America/New_York,223.0000,223.0400,222.9500,222.9900,211.0000000000000000,222.9850000000000000,116,227.9000
